id field z lmass uv vj densityrr1 densitybr1 densityrr2 densitybr2 densityrr3 densitybr3 densityrr4 densitybr4 densityrr5 densitybr5 densityrr6 densitybr6 densityrr7 densitybr7 densityrr8 densitybr8 densityrr9 densitybr9 densityrr10 densitybr10 densityrr11 densitybr11 densityrr12 densitybr12 densityrr13 densitybr13 randrr1 randbr1 randrr2 randbr2 randrr3 randbr3 randrr4 randbr4 randrr5 randbr5 randrr6 randbr6 randrr7 randbr7 randrr8 randbr8 randrr9 randbr9 randrr10 randbr10 randrr11 randbr11 randrr12 randbr12 randrr13 randbr13 
28864.0 AEGIS 1.5374 11.01 1.6027415532884814 1.0526009772632021 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.044871717057608e-06 1.0089743434115216e-05 4.016799210166333e-06 1.4058797235582165e-05 1.5991165682408428e-06 1.11938159776859e-05 1.2732395447351628e-06 1.0822536130248883e-05 7.603286888870074e-07 1.051788019627027e-05 7.567307575586414e-07 8.12224346446275e-06 5.42267893372456e-07 5.442762929775392e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.261217929264402e-06 0.0 1.5062997038123749e-06 0.0 1.3992269972107374e-06 1.5915494309189535e-07 1.5119719593730057e-06 9.504108611087593e-08 2.1859449805501464e-06 3.405288409013886e-07 3.0143108509419212e-06 3.3138593483872316e-07 2.500457508328547e-06
29106.0 AEGIS 2.0209 11.04 1.8273987782823538 1.6293014614353147 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.016799210166333e-06 6.0251988152494995e-06 1.5991165682408428e-06 5.59690798884295e-06 9.54929658551372e-07 5.411268065124442e-06 1.0137715851826765e-06 4.942136477765548e-06 7.062820403880653e-07 4.136794807987239e-06 4.217639170674658e-07 3.675371277302202e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.5915494309189535e-07 3.168036203695864e-08 2.851232583326278e-07 1.0089743434115217e-07 4.918749924131168e-07 1.1046197827957438e-07 8.13401840058684e-07
29178.0 AEGIS 2.0337 11.05 1.7511310225873833 1.9374523738282585 0.0 0.0 0.0 0.0 0.0 0.00020083996050831703 0.0 7.995582841204225e-05 0.0 3.183098861837907e-05 0.0 1.2672144814783456e-05 0.0 1.0089743434115216e-05 2.0083996050831666e-06 6.0251988152494995e-06 7.995582841204214e-07 8.795141125324635e-06 3.183098861837907e-07 5.092958178940651e-06 7.603286888870074e-07 5.702465166652556e-06 7.062820403880653e-07 5.246666585739913e-06 3.8159592496580244e-07 3.1732713760314094e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.020999012707917e-07 0.0 3.997791420602107e-07 1.5915494309189535e-07 8.753521870054244e-07 9.504108611087593e-08 7.603286888870074e-07 1.135096136337962e-07 7.441185782659973e-07 1.506299703812378e-07 9.339058163636743e-07
29299.0 AEGIS 0.6175 11.01 1.5548271813811663 1.5675003496465916 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0089743434115216e-05 0.0 8.033598420332667e-06 7.995582841204214e-07 5.59690798884295e-06 3.183098861837907e-06 6.684507609859605e-06 3.294757651843699e-06 6.8429581999830665e-06 2.6233332928699566e-06 5.347564020081065e-06 1.4862157077615463e-06 3.012599407624756e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0041998025415833e-06 3.997791420602107e-07 5.996687130903161e-07 4.77464829275686e-07 1.0345071300973197e-06 5.385661546282969e-07 9.82091223145718e-07 3.405288409013886e-07 7.062820403880653e-07 2.5607094964810423e-07 6.577508706647384e-07
29329.0 AEGIS 1.6117 11.0 1.44751194278042 1.8995349549426548 0.0 0.0 0.0 0.000504487171705762 0.0 0.00020083996050831703 0.0 7.995582841204225e-05 0.0 3.183098861837907e-05 0.0 3.8016434444350364e-05 5.044871717057608e-06 2.0179486868230432e-05 1.4058797235582165e-05 2.209239565591483e-05 7.196024557083793e-06 1.4392049114167586e-05 4.774648292756861e-06 1.6552114081557115e-05 3.6749219962872025e-06 1.3179030607374796e-05 2.5224358585288044e-06 9.93839728260349e-06 1.4661317117107146e-06 5.844442850792026e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.261217929264402e-06 0.0 3.5146993088955413e-06 0.0 3.5980122785418965e-06 0.0 2.6260565610162732e-06 6.019268787022142e-07 2.7245111351784433e-06 5.80160247461625e-07 2.38370188630972e-06 4.970789022580847e-07 1.9531686159433833e-06
29399.0 AEGIS 1.8255 11.02 1.9463543954610705 1.5366515021694744 0.0 0.0012672144814783468 0.0 0.000504487171705762 0.0 0.00020083996050831703 0.0 7.995582841204225e-05 3.183098861837907e-05 6.366197723675813e-05 1.2672144814783456e-05 7.603286888870073e-05 5.044871717057608e-06 3.5314102019403255e-05 4.016799210166333e-06 1.6067196840665333e-05 1.5991165682408428e-06 9.594699409445058e-06 9.54929658551372e-07 8.91267681314614e-06 1.3939359296261802e-06 7.856729785165744e-06 1.2612179292644022e-06 7.769102444268718e-06 1.0041998025415852e-06 5.262006965317907e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.020999012707917e-07 1.0041998025415833e-06 3.997791420602107e-07 7.995582841204214e-07 1.5915494309189535e-07 1.1140846016432675e-06 2.851232583326278e-07 1.932502084254477e-06 3.026923030234565e-07 1.8161538181407392e-06 3.715539269403866e-07 1.9531686159433833e-06
29861.0 AEGIS 2.0254 11.09 1.710372885164137 1.5273753540969972 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.183098861837907e-05 0.0 3.8016434444350364e-05 0.0 2.522435858528804e-05 0.0 1.80755964457485e-05 0.0 1.3592490830047164e-05 3.183098861837907e-07 1.0822536130248883e-05 8.87050137034842e-07 9.250665714791924e-06 9.080769090703696e-07 7.6177562927569895e-06 6.226038775757829e-07 4.478731119335471e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.38732414637843e-07 1.5840181018479322e-07 3.4848398240654506e-07 8.828525504850816e-08 5.29711530291049e-07 9.539898124145061e-08 6.326458756011987e-07
29863.0 AEGIS 1.1841 11.14 2.033578565285833 1.3924757307719935 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0089743434115216e-05 0.0 6.0251988152494995e-06 4.797349704722529e-06 1.599116568240843e-05 5.411268065124442e-06 1.2414085561167838e-05 3.294757651843699e-06 9.377387162939758e-06 2.2197435555053477e-06 7.516858858415837e-06 1.7473076564223584e-06 5.081251000860421e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.168036203695864e-06 1.261217929264402e-06 1.261217929264402e-06 2.510499506353958e-06 3.0125994076247497e-06 1.3992269972107374e-06 2.9983435654515805e-06 9.54929658551372e-07 2.6260565610162732e-06 6.652876027761315e-07 1.9958628083283947e-06 5.044871717057609e-07 1.5260736944099266e-06 3.8159592496580244e-07 1.1397667758846994e-06
29987.0 AEGIS 2.209 11.3 1.687384204295106 1.5217745604985156 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.183098861837907e-05 0.0 1.2672144814783456e-05 0.0 1.5134615151172825e-05 2.0083996050831666e-06 1.6067196840665333e-05 1.5991165682408428e-06 1.0394257693565479e-05 2.5464790894703256e-06 9.867606471697512e-06 1.3939359296261802e-06 8.110172681461412e-06 8.071794747292174e-07 7.415961424074685e-06 5.020999012707926e-07 4.719739071945451e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.261217929264402e-06 0.0 2.510499506353958e-06 1.9988957103010535e-07 3.398122707511791e-06 1.5915494309189535e-07 3.1035213902919594e-06 1.5840181018479322e-07 2.376027152771898e-06 2.5224358585288046e-07 1.9296634317745353e-06 1.8075596445748536e-07 1.6669716722190315e-06
30084.0 AEGIS 0.68 11.15 1.2859135185408852 1.4860344772358902 0.0 0.0 0.0 0.0 0.0 0.00020083996050831703 7.995582841204225e-05 7.995582841204225e-05 3.183098861837907e-05 6.366197723675813e-05 1.2672144814783456e-05 2.534428962956691e-05 5.044871717057608e-06 2.0179486868230432e-05 6.0251988152494995e-06 1.4058797235582165e-05 5.59690798884295e-06 1.0394257693565479e-05 5.092958178940651e-06 7.002817496043395e-06 3.294757651843699e-06 5.702465166652556e-06 1.715256383799587e-06 3.884551222134359e-06 1.0041998025415852e-06 2.6310034826589535e-06 0.0003168036203695867 0.0 0.0001261217929264405 0.0 5.020999012707926e-05 0.0 1.9988957103010564e-05 0.0 7.957747154594767e-06 7.957747154594767e-06 3.168036203695864e-06 3.168036203695864e-06 1.261217929264402e-06 3.783653787793206e-06 2.0083996050831666e-06 4.016799210166333e-06 1.7990061392709482e-06 3.7979018495720017e-06 1.1936620731892152e-06 2.3873241463784303e-06 8.87050137034842e-07 1.7424199120327254e-06 5.927724267542691e-07 1.5008493358246387e-06 4.3180591509288167e-07 1.154829772922823e-06
30393.0 AEGIS 1.2047 11.03 1.7938396091578948 1.1148305580020976 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.2672144814783456e-05 1.2672144814783456e-05 5.044871717057608e-06 1.5134615151172825e-05 6.0251988152494995e-06 1.4058797235582165e-05 5.59690798884295e-06 1.0394257693565479e-05 5.729577951308232e-06 1.2095775674984046e-05 3.4214790999915332e-06 8.490337025904916e-06 2.0683974039936196e-06 7.466410141245261e-06 1.446047715659883e-06 5.041083008758758e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.9988957103010564e-05 0.0 7.957747154594767e-06 0.0 3.168036203695864e-06 0.0 1.261217929264402e-06 0.0 1.0041998025415833e-06 7.995582841204214e-07 1.1993374261806322e-06 7.16197243913529e-07 1.5915494309189535e-06 6.336072407391729e-07 2.122584256476229e-06 6.05384606046913e-07 2.1314583004568398e-06 4.76994906207253e-07 1.6167616820919522e-06
30421.0 AEGIS 1.4359 11.29 1.5347530167273995 1.3698115332887695 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.995582841204225e-05 0.0 0.00012732395447351627 0.0 6.336072407391728e-05 5.044871717057608e-06 3.026923030234565e-05 4.016799210166333e-06 2.0083996050831665e-05 1.5991165682408428e-06 1.2792932545926743e-05 1.909859317102744e-06 1.0822536130248883e-05 1.5206573777740149e-06 8.110172681461412e-06 8.071794747292174e-07 5.650256323104522e-06 5.020999012707926e-07 3.5749512970480436e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.9988957103010535e-07 7.957747154594767e-08 4.77464829275686e-07 9.504108611087593e-08 7.286483268500488e-07 8.828525504850816e-08 1.0089743434115218e-06 1.0544097926686645e-07 8.13401840058684e-07
30735.0 AEGIS 1.0595 11.25 1.9556923882320432 1.5863871775065441 0.0 0.0 0.0 0.0 0.00020083996050831703 0.0 7.995582841204225e-05 0.0 3.183098861837907e-05 0.0 1.2672144814783456e-05 0.0 5.044871717057608e-06 5.044871717057608e-06 6.0251988152494995e-06 6.0251988152494995e-06 2.3986748523612645e-06 6.396466272963371e-06 1.5915494309189535e-06 6.047887837492023e-06 1.6473788259218495e-06 6.0826295110960595e-06 1.4125640807761305e-06 5.1457691513987614e-06 6.82855865728278e-07 2.6510874787097852e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.336072407391728e-08 2.5344289629566913e-07 2.270192272675924e-07 5.044871717057609e-07 2.510499506353963e-07 7.631918499316049e-07
30920.0 AEGIS 1.2714 11.22 1.505813369358521 1.8719186817460851 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.183098861837907e-05 0.0 1.2672144814783456e-05 0.0 1.5134615151172825e-05 0.0 1.2050397630498999e-05 7.995582841204214e-07 7.995582841204215e-06 1.909859317102744e-06 1.0504226244065093e-05 1.6473788259218495e-06 9.12394426664409e-06 1.5639102322878587e-06 6.659230666516044e-06 9.238638183382585e-07 4.2578071627763214e-06 0.0 0.0 0.0 0.0 5.020999012707926e-05 0.0 1.9988957103010564e-05 0.0 7.957747154594767e-06 0.0 3.168036203695864e-06 6.336072407391728e-06 1.261217929264402e-06 8.828525504850814e-06 5.020999012707917e-07 6.527298716520291e-06 5.996687130903161e-07 5.3970184178128445e-06 1.2732395447351628e-06 3.7401411626595405e-06 1.235534119441387e-06 2.851232583326278e-06 9.333012676556577e-07 2.825128161552261e-06 6.577508706647384e-07 2.0736725922483736e-06
30967.0 AEGIS 2.0686 11.08 1.40290815165053 1.2684380283885253 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0083996050831666e-06 1.0041998025415833e-05 7.995582841204214e-07 8.795141125324635e-06 6.366197723675814e-07 8.276057040778557e-06 8.87050137034842e-07 6.716236751835232e-06 9.080769090703696e-07 5.751153757445674e-06 5.42267893372456e-07 3.7155392694038656e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.261217929264402e-06 0.0 1.0041998025415833e-06 0.0 1.3992269972107374e-06 2.38732414637843e-07 1.5915494309189535e-06 2.217625342587105e-07 1.4572966537000975e-06 1.8918268938966035e-07 1.2990544671423342e-06 1.506299703812378e-07 1.2853757472532292e-06
31001.0 AEGIS 0.8272 11.09 1.2868923429137804 1.537904864073193 0.0 0.0 0.0 0.0 0.00020083996050831703 0.00020083996050831703 7.995582841204225e-05 7.995582841204225e-05 3.183098861837907e-05 3.183098861837907e-05 1.2672144814783456e-05 1.2672144814783456e-05 5.044871717057608e-06 2.0179486868230432e-05 2.0083996050831666e-06 1.80755964457485e-05 2.3986748523612645e-06 9.594699409445058e-06 1.5915494309189535e-06 8.276057040778557e-06 1.2672144814783458e-06 6.589515303687398e-06 9.080769090703696e-07 5.1457691513987614e-06 5.221838973216243e-07 2.9925154115739244e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.168036203695864e-06 0.0 1.261217929264402e-06 0.0 5.020999012707917e-07 3.997791420602107e-07 9.994478551505268e-07 2.38732414637843e-07 9.54929658551372e-07 3.1680362036958645e-07 1.3939359296261802e-06 4.035897373646087e-07 1.2990544671423342e-06 2.861969437243518e-07 1.1899767660117787e-06
31109.0 AEGIS 0.94 11.09 1.6328874992671465 1.4869557422098962 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.995582841204225e-05 3.183098861837907e-05 9.54929658551372e-05 1.2672144814783456e-05 3.8016434444350364e-05 1.0089743434115216e-05 2.522435858528804e-05 4.016799210166333e-06 2.0083996050831665e-05 1.5991165682408428e-06 1.3592490830047164e-05 9.54929658551372e-07 8.594366926962348e-06 1.0137715851826765e-06 6.336072407391729e-06 9.080769090703696e-07 4.288140959498967e-06 4.6193190916912924e-07 2.671171474760617e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.261217929264402e-06 0.0 1.5062997038123749e-06 3.997791420602107e-07 1.3992269972107374e-06 1.5915494309189535e-07 7.957747154594768e-07 2.5344289629566913e-07 8.553697749978833e-07 2.1440704797494838e-07 1.2359935706791142e-06 1.9581896149560912e-07 1.365711731456556e-06
31169.0 AEGIS 1.8941 11.41 2.0018030034578302 1.3440068762861845 0.0 0.0 0.0 0.0 0.0 0.00020083996050831703 0.0 7.995582841204225e-05 3.183098861837907e-05 9.54929658551372e-05 1.2672144814783456e-05 6.336072407391728e-05 5.044871717057608e-06 2.522435858528804e-05 4.016799210166333e-06 1.0041998025415833e-05 1.5991165682408428e-06 6.396466272963371e-06 9.54929658551372e-07 7.002817496043395e-06 1.2672144814783458e-06 6.716236751835232e-06 8.576281918997935e-07 6.003397343298555e-06 7.431078538807732e-07 4.639403087742124e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.168036203695864e-06 0.0 2.522435858528804e-06 0.0 2.510499506353958e-06 1.9988957103010535e-07 3.5980122785418965e-06 3.978873577297384e-07 3.660563691113593e-06 3.1680362036958645e-07 2.6294700490675675e-06 3.783653787793207e-07 2.5476602171140926e-06 3.1632293780059937e-07 1.9531686159433833e-06
31326.0 AEGIS 1.1711 11.08 1.4819420646043993 1.222958394776884 0.0 0.0012672144814783468 0.0 0.000504487171705762 0.0 0.00040167992101663405 7.995582841204225e-05 0.00023986748523612678 3.183098861837907e-05 9.54929658551372e-05 1.2672144814783456e-05 3.8016434444350364e-05 5.044871717057608e-06 2.0179486868230432e-05 4.016799210166333e-06 1.2050397630498999e-05 2.3986748523612645e-06 8.795141125324635e-06 3.5014087480216976e-06 1.0185916357881302e-05 2.7878718592523605e-06 7.476565440722239e-06 2.3206409898465e-06 6.5078845150043155e-06 1.4862157077615463e-06 4.35822714303048e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.020999012707917e-07 0.0 1.9988957103010535e-07 1.9988957103010535e-07 7.957747154594767e-08 4.77464829275686e-07 3.4848398240654506e-07 1.235534119441387e-06 5.80160247461625e-07 1.8161538181407392e-06 6.17582878563075e-07 1.6820346692571554e-06
31353.0 AEGIS 2.3164 11.3 1.3927819933870944 1.4333196684580214 0.0 0.0012672144814783468 0.0 0.000504487171705762 0.0 0.00020083996050831703 0.0 7.995582841204225e-05 0.0 3.183098861837907e-05 0.0 1.2672144814783456e-05 0.0 1.5134615151172825e-05 0.0 6.0251988152494995e-06 0.0 8.795141125324635e-06 6.366197723675814e-07 7.639437268410976e-06 7.603286888870074e-07 8.236894129609247e-06 7.567307575586414e-07 7.567307575586413e-06 5.42267893372456e-07 5.382510941622897e-06 0.0 0.0003168036203695867 0.0 0.0001261217929264405 0.0 5.020999012707926e-05 0.0 1.9988957103010564e-05 0.0 7.957747154594767e-06 0.0 3.168036203695864e-06 0.0 2.522435858528804e-06 0.0 2.510499506353958e-06 0.0 3.398122707511791e-06 0.0 3.819718634205488e-06 3.1680362036958645e-07 3.009634393511071e-06 3.026923030234565e-07 2.762067265089041e-06 2.2092395655914876e-07 2.319701543871062e-06
31839.0 AEGIS 1.9626 11.01 1.9016173131343885 1.0107904802583647 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.183098861837907e-05 3.183098861837907e-05 1.2672144814783456e-05 1.2672144814783456e-05 5.044871717057608e-06 1.0089743434115216e-05 2.0083996050831666e-06 8.033598420332667e-06 7.995582841204214e-07 5.59690798884295e-06 6.366197723675814e-07 6.684507609859605e-06 6.336072407391729e-07 4.688693581469879e-06 6.558333232174892e-07 4.1872435251578155e-06 4.820159052199609e-07 3.7356232654546973e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.5224358585288043e-08 2.0179486868230435e-07 7.53149851906189e-08 5.47288892385164e-07
32014.0 AEGIS 2.4196 11.04 1.7332677009769006 1.2901910268277696 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.995582841204225e-05 0.0 6.366197723675813e-05 0.0 7.603286888870073e-05 0.0 3.5314102019403255e-05 0.0 2.811759447116433e-05 1.5991165682408428e-06 2.0788515387130957e-05 9.54929658551372e-07 1.5597184423005743e-05 7.603286888870074e-07 1.0391158748122435e-05 7.567307575586414e-07 7.315063989733533e-06 4.820159052199609e-07 4.860327044301273e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.261217929264402e-06 0.0 5.020999012707917e-07 0.0 3.997791420602107e-07 1.9988957103010537e-06 3.978873577297384e-07 1.9894367886486917e-06 2.851232583326278e-07 1.488977015737056e-06 1.8918268938966035e-07 1.3999519014834865e-06 1.0041998025415852e-07 9.53989812414506e-07
32425.0 AEGIS 1.0268 11.02 1.8952172979528092 1.296600597055185 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.995582841204225e-05 0.0 3.183098861837907e-05 0.0 2.534428962956691e-05 0.0 3.026923030234565e-05 0.0 2.4100795260997998e-05 0.0 1.599116568240843e-05 0.0 8.91267681314614e-06 3.801643444435037e-07 5.575743718504721e-06 8.071794747292174e-07 4.288140959498967e-06 5.42267893372456e-07 3.1130193878789142e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
33028.0 AEGIS 1.426 11.19 1.4600873400539292 1.2798153367171499 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0041998025415833e-05 3.1982331364816857e-06 8.795141125324635e-06 1.5915494309189535e-06 1.0504226244065093e-05 1.0137715851826765e-06 7.476565440722239e-06 9.080769090703696e-07 5.347564020081065e-06 5.020999012707926e-07 3.4544473207430533e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.5062997038123749e-06 1.9988957103010535e-07 1.9988957103010537e-06 3.183098861837907e-07 2.148591731740587e-06 2.851232583326278e-07 2.0592235324023118e-06 2.0179486868230435e-07 1.5512980529952148e-06 1.2552497531769815e-07 1.0192627995797091e-06
33158.0 AEGIS 1.4152 11.0 1.5009281429172685 1.0859689287651064 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.995582841204225e-05 0.0 3.183098861837907e-05 0.0 1.2672144814783456e-05 0.0 1.0089743434115216e-05 2.0083996050831666e-06 1.2050397630498999e-05 1.5991165682408428e-06 7.196024557083793e-06 9.54929658551372e-07 6.047887837492023e-06 1.0137715851826765e-06 5.82918661480039e-06 7.062820403880653e-07 3.985448656475511e-06 6.226038775757829e-07 2.450247518201468e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.522435858528804e-06 0.0 2.510499506353958e-06 3.997791420602107e-07 2.9983435654515805e-06 4.77464829275686e-07 1.6711269024649012e-06 2.5344289629566913e-07 1.3939359296261802e-06 1.7657051009701632e-07 1.1855448535085381e-06 2.1590295754644083e-07 1.1498087739101152e-06
33196.0 AEGIS 1.6927 11.11 1.5656260236839779 1.2271147775251492 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.2672144814783456e-05 0.0 1.0089743434115216e-05 2.0083996050831666e-06 2.209239565591483e-05 3.1982331364816857e-06 1.3592490830047164e-05 1.909859317102744e-06 9.549296585513721e-06 1.9008217222175186e-06 9.377387162939758e-06 1.3621153636055544e-06 7.113269121051229e-06 1.446047715659883e-06 6.5272987165203046e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.020999012707917e-07 0.0 1.1993374261806322e-06 0.0 3.0239439187460114e-06 4.7520543055437965e-07 3.0729951175849885e-06 6.684455025101331e-07 3.0143108509419212e-06 4.418479131182975e-07 1.902958625816304e-06
33551.0 AEGIS 1.5572 11.32 1.3256530867331233 1.3227873899092504 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.995582841204225e-05 0.0 3.183098861837907e-05 0.0 2.534428962956691e-05 0.0 2.0179486868230432e-05 2.0083996050831666e-06 1.0041998025415833e-05 2.3986748523612645e-06 1.0394257693565479e-05 9.54929658551372e-07 9.23098669932993e-06 1.2672144814783458e-06 8.363615577757082e-06 9.080769090703696e-07 7.718653727098141e-06 7.631918499316049e-07 5.442762929775392e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0041998025415833e-06 0.0 1.5991165682408428e-06 3.183098861837907e-07 1.5915494309189535e-06 3.1680362036958645e-07 1.5206573777740149e-06 2.7746794443816846e-07 1.5260736944099266e-06 2.259449555718567e-07 1.0694727897067884e-06
33863.0 AEGIS 2.1698 11.43 1.9439170140834254 1.5449665582796683 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.2672144814783456e-05 0.0 5.044871717057608e-06 0.0 1.2050397630498999e-05 0.0 9.594699409445058e-06 3.183098861837907e-07 7.002817496043395e-06 3.801643444435037e-07 6.589515303687398e-06 6.558333232174892e-07 6.205192211980859e-06 4.6193190916912924e-07 4.5590671035387975e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.957747154594767e-08 3.168036203695864e-08 3.801643444435037e-07 7.567307575586413e-08 7.062820403880653e-07 1.0041998025415852e-07 1.1196827798338677e-06
33925.0 AEGIS 2.2941 11.22 1.6889236146898812 1.767624030524379 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.995582841204225e-05 0.0 3.183098861837907e-05 0.0 1.2672144814783456e-05 0.0 5.044871717057608e-06 0.0 1.0041998025415833e-05 0.0 1.11938159776859e-05 3.183098861837907e-07 9.549296585513721e-06 2.5344289629566913e-07 7.096401096278736e-06 5.549358888763369e-07 6.306089646322011e-06 2.811759447116439e-07 3.6352032852005388e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.168036203695864e-06 3.168036203695864e-06 5.044871717057608e-06 2.522435858528804e-06 3.0125994076247497e-06 3.5146993088955413e-06 1.3992269972107374e-06 2.798453994421475e-06 5.570423008216338e-07 2.466901617924378e-06 2.5344289629566913e-07 1.7424199120327254e-06 1.639583308043723e-07 1.8539903560186713e-06 1.6569296741936158e-07 1.7322446593842347e-06
34141.0 AEGIS 1.4344 11.15 1.6415570719327552 1.9746797321742529 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.183098861837907e-05 0.0 1.2672144814783456e-05 5.044871717057608e-06 1.0089743434115216e-05 4.016799210166333e-06 6.0251988152494995e-06 1.5991165682408428e-06 6.396466272963371e-06 9.54929658551372e-07 7.639437268410976e-06 7.603286888870074e-07 6.716236751835232e-06 4.540384545351848e-07 4.641281979693e-06 4.6193190916912924e-07 3.5749512970480436e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.957747154594767e-06 0.0 3.168036203695864e-06 0.0 1.261217929264402e-06 0.0 2.0083996050831666e-06 0.0 2.798453994421475e-06 7.957747154594767e-08 3.183098861837907e-06 4.7520543055437965e-07 2.7878718592523605e-06 3.1530448231610055e-07 2.4845993206508724e-06 1.9079796248290122e-07 1.7924966475367298e-06
