id field z lmass radius1 radius2 radius3 radius4 radius5 radius6 radius7 radius8 radius9 radius10 radius11 radius12 radius13 rand1 rand2 rand3 rand4 rand5 rand6 rand7 rand8 rand9 rand10 rand11 rand12 rand13 
29178.0 AEGIS 2.0337 11.05 0.0 0.0 0.00020083996050831703 7.995582841204225e-05 3.183098861837907e-05 1.2672144814783456e-05 1.0089743434115216e-05 8.033598420332667e-06 9.594699409445058e-06 5.411268065124442e-06 6.462793855539563e-06 5.952948626127978e-06 3.53478330494638e-06 0.0 0.0 0.0 0.0 0.0 3.168036203695864e-06 2.522435858528804e-06 8.033598420332667e-06 0.0 1.432394487827058e-06 5.924227700911266e-06 2.3710897070170763e-06 3.2134393681330728e-06
29299.0 AEGIS 0.6175 11.01 0.0 0.0 0.0 0.0 0.0 0.0 1.0089743434115216e-05 8.033598420332667e-06 6.396466272963371e-06 9.23098669932993e-06 9.884272955531096e-06 7.567307575586413e-06 4.338143146979648e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.020999012707916e-06 1.5991165682408428e-06 4.058451048843331e-06 1.7107395499957666e-06 1.8287659974333833e-06 2.85694843823081e-06
29329.0 AEGIS 1.6117 11.0 0.0 0.000504487171705762 0.00020083996050831703 7.995582841204225e-05 3.183098861837907e-05 3.8016434444350364e-05 2.522435858528804e-05 3.6151192891497e-05 2.1588073671251378e-05 2.1326762374313976e-05 1.6853952603661998e-05 1.2410384423961718e-05 7.29049056645191e-06 0.0 0.0 0.0 0.0 7.957747154594767e-06 0.0 7.567307575586412e-06 1.2050397630498999e-05 6.396466272963371e-06 3.2626763333838547e-06 1.0612921282381146e-05 3.317003153965378e-06 2.2644705547312747e-06
29399.0 AEGIS 1.8255 11.02 0.0012672144814783468 0.000504487171705762 0.00020083996050831703 7.995582841204225e-05 9.54929658551372e-05 8.870501370348419e-05 4.0358973736460864e-05 2.0083996050831665e-05 1.11938159776859e-05 9.867606471697512e-06 9.250665714791924e-06 9.03032037353312e-06 6.165786787605334e-06 0.0 0.0 0.0 0.0 0.0 0.0 1.261217929264402e-06 4.518899111437125e-06 6.996134986053688e-06 2.466901617924378e-06 3.548200548139368e-06 7.781714623561362e-06 1.6820346692571554e-06
29861.0 AEGIS 2.0254 11.09 0.0 0.0 0.0 0.0 3.183098861837907e-05 3.8016434444350364e-05 2.522435858528804e-05 1.80755964457485e-05 1.3592490830047164e-05 1.1140846016432674e-05 1.0010994403678931e-05 8.475384484656784e-06 5.06116700480959e-06 0.0 0.0 0.0 0.0 0.0 0.0 6.30608964632201e-06 9.03779822287425e-06 1.7990061392709482e-06 4.217605991935226e-06 6.8429581999830665e-06 3.5944710984035464e-06 2.942305421446845e-06
29863.0 AEGIS 1.1841 11.14 0.0 0.0 0.0 0.0 0.0 0.0 1.0089743434115216e-05 6.0251988152494995e-06 2.0788515387130957e-05 1.7188733853924696e-05 1.2418701918487787e-05 9.53480754523888e-06 6.7080546809777895e-06 0.0 0.0 0.0 0.0 0.0 3.168036203695864e-06 0.0 9.03779822287425e-06 7.196024557083793e-06 6.047887837492023e-06 2.2176253425871048e-06 4.502548007473916e-06 4.845264047263149e-06
29987.0 AEGIS 2.209 11.3 0.0 0.0 0.0 0.0 3.183098861837907e-05 1.2672144814783456e-05 1.5134615151172825e-05 1.80755964457485e-05 1.1993374261806322e-05 1.2414085561167838e-05 9.504108611087593e-06 8.223140898803903e-06 5.2017549771654115e-06 0.0 0.0 0.0 0.0 0.0 6.336072407391728e-06 3.783653787793206e-06 7.0293986177910826e-06 6.396466272963371e-06 6.5253526667677094e-06 5.195579374061217e-06 4.0232851943534435e-06 3.620140288162415e-06
30084.0 AEGIS 0.68 11.15 0.0 0.0 0.00020083996050831703 0.0001599116568240845 9.54929658551372e-05 3.8016434444350364e-05 2.522435858528804e-05 2.0083996050831665e-05 1.599116568240843e-05 1.1777465788800255e-05 8.743779922200586e-06 5.498910171592794e-06 3.5950352930988753e-06 0.0 0.0 0.0 0.0 0.0 0.0 1.261217929264402e-06 4.016799210166333e-06 0.0 3.899296105751436e-06 3.0729951175849885e-06 4.918749924131168e-06 2.917200426383305e-06
30393.0 AEGIS 1.2047 11.03 0.0 0.0 0.0 0.0 0.0 2.534428962956691e-05 2.0179486868230432e-05 2.0083996050831665e-05 1.599116568240843e-05 1.782535362629228e-05 1.165837322960078e-05 9.383461393727152e-06 6.406794740215314e-06 0.0 0.0 0.0 0.0 0.0 6.336072407391728e-06 5.044871717057608e-06 3.0125994076247497e-06 2.798453994421475e-06 7.957747154594767e-08 5.702465166652556e-06 5.183605689276693e-06 4.333122147966941e-06
30421.0 AEGIS 1.4359 11.29 0.0 0.0 0.0 7.995582841204225e-05 0.00012732395447351627 6.336072407391728e-05 3.5314102019403255e-05 2.4100795260997998e-05 1.4392049114167586e-05 1.2732395447351628e-05 9.630830059235428e-06 6.457435797833739e-06 4.0770511983188364e-06 0.0 0.0 0.0 0.0 1.5915494309189534e-05 3.168036203695864e-06 1.0089743434115216e-05 6.0251988152494995e-06 7.196024557083793e-06 2.38732414637843e-07 1.2038537574044285e-06 1.6269711287510789e-06 2.184134570527948e-06
30735.0 AEGIS 1.0595 11.25 0.0 0.0 0.00020083996050831703 7.995582841204225e-05 3.183098861837907e-05 1.2672144814783456e-05 1.0089743434115216e-05 1.2050397630498999e-05 8.795141125324635e-06 7.639437268410976e-06 7.730008337017909e-06 6.5078845150043155e-06 3.3138593483872313e-06 0.0 0.0 0.0 0.0 0.0 0.0 2.522435858528804e-06 2.0083996050831666e-06 9.994478551505268e-06 3.819718634205488e-06 4.403570323137251e-06 5.334951840788421e-06 3.2134393681330728e-06
30920.0 AEGIS 1.2714 11.22 0.0 0.0 0.0 0.0 3.183098861837907e-05 1.2672144814783456e-05 1.5134615151172825e-05 1.2050397630498999e-05 8.795141125324635e-06 1.2095775674984046e-05 1.0644601644418103e-05 8.172692181633326e-06 5.161586985063748e-06 0.0 0.0 0.0 1.9988957103010564e-05 0.0 3.168036203695864e-06 2.522435858528804e-06 1.0041998025415833e-06 2.198785281331159e-06 3.7401411626595405e-06 2.407707514808857e-06 5.410624916544285e-06 5.422678933724561e-06
30967.0 AEGIS 2.0686 11.08 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0041998025415833e-05 8.795141125324635e-06 8.594366926962348e-06 7.476565440722239e-06 6.608781949345467e-06 4.23772316672549e-06 0.0 0.0 0.0 0.0 0.0 9.504108611087591e-06 5.044871717057608e-06 6.0251988152494995e-06 2.9983435654515805e-06 1.432394487827058e-06 5.765825890726473e-06 5.511522350885438e-06 1.4410267166471749e-06
31001.0 AEGIS 0.8272 11.09 0.0 0.0 0.00040167992101663405 0.0001599116568240845 6.366197723675813e-05 2.534428962956691e-05 2.522435858528804e-05 2.0083996050831665e-05 1.1993374261806322e-05 9.867606471697512e-06 7.730008337017909e-06 6.003397343298555e-06 3.474531316793885e-06 0.0 0.0 0.0 0.0 7.957747154594767e-06 0.0 2.522435858528804e-06 2.510499506353958e-06 1.5991165682408428e-06 1.9894367886486917e-06 1.3622555675892217e-06 3.2665544367948016e-06 2.4954365093158396e-06
31109.0 AEGIS 0.94 11.09 0.0 0.0 0.0 7.995582841204225e-05 0.00012732395447351627 5.068857925913382e-05 3.5314102019403255e-05 2.4100795260997998e-05 1.5191607398288007e-05 9.549296585513721e-06 7.349843992574405e-06 5.1457691513987614e-06 3.0929353918280825e-06 0.0 0.0 0.0 0.0 0.0 3.168036203695864e-06 0.0 7.0293986177910826e-06 2.198785281331159e-06 2.3873241463784303e-06 2.2809860666610223e-06 1.8792147146039592e-06 2.1037985863246214e-06
31169.0 AEGIS 1.8941 11.41 0.0 0.0 0.00020083996050831703 7.995582841204225e-05 9.54929658551372e-05 6.336072407391728e-05 2.522435858528804e-05 1.2050397630498999e-05 7.196024557083793e-06 7.639437268410976e-06 7.856729785165744e-06 6.810576818027772e-06 5.3021749574195705e-06 0.0 0.0 0.0 0.0 7.957747154594767e-06 3.168036203695864e-06 7.567307575586412e-06 4.518899111437125e-06 0.0 1.1140846016432675e-06 3.7699630823980784e-06 3.455737126184462e-06 4.036883206217173e-06
31326.0 AEGIS 1.1711 11.08 0.0012672144814783468 0.000504487171705762 0.00040167992101663405 0.000319823313648169 0.00012732395447351627 5.068857925913382e-05 2.522435858528804e-05 1.6067196840665333e-05 1.0394257693565479e-05 1.336901521971921e-05 1.0137715851826766e-05 8.727628070509663e-06 5.804274858690363e-06 0.0 0.0 0.0 0.0 0.0 0.0 2.522435858528804e-06 6.0251988152494995e-06 3.5980122785418965e-06 5.490845536670389e-06 8.743779922200586e-06 2.976474313063989e-06 3.564909299022628e-06
31353.0 AEGIS 2.3164 11.3 0.0012672144814783468 0.000504487171705762 0.00020083996050831703 7.995582841204225e-05 3.183098861837907e-05 1.2672144814783456e-05 1.5134615151172825e-05 6.0251988152494995e-06 8.795141125324635e-06 8.276057040778557e-06 8.997222818496254e-06 8.324038333145054e-06 5.924778834995353e-06 0.0 0.0 0.00010041998025415851 0.0 0.0 3.168036203695864e-06 8.828525504850814e-06 3.5146993088955413e-06 3.7979018495720017e-06 6.684507609859605e-06 5.258940098135135e-06 4.3259774973769e-06 3.5950352930988753e-06
31839.0 AEGIS 1.9626 11.01 0.0 0.0 0.0 0.0 3.183098861837907e-05 1.2672144814783456e-05 1.0089743434115216e-05 8.033598420332667e-06 5.59690798884295e-06 7.002817496043395e-06 5.195579374061217e-06 4.7421794140341525e-06 4.177471178572995e-06 0.0 0.0 0.0 0.0 0.0 6.336072407391728e-06 0.0 0.0 7.196024557083793e-06 0.0 6.177670597206935e-06 1.210769212093826e-06 2.455268517214176e-06
32014.0 AEGIS 2.4196 11.04 0.0 0.0 0.0 7.995582841204225e-05 6.366197723675813e-05 7.603286888870073e-05 3.5314102019403255e-05 2.811759447116433e-05 2.23876319553718e-05 1.6552114081557115e-05 1.1151487437009442e-05 8.071794747292175e-06 5.342342949521234e-06 0.0 0.0 0.0 0.0 0.0 3.168036203695864e-06 3.783653787793206e-06 2.0083996050831666e-06 2.798453994421475e-06 3.1035213902919594e-06 5.258940098135135e-06 3.5566345605256144e-06 4.187513176598411e-06
32425.0 AEGIS 1.0268 11.02 0.0 0.0 0.0 7.995582841204225e-05 3.183098861837907e-05 2.534428962956691e-05 3.026923030234565e-05 2.4100795260997998e-05 1.599116568240843e-05 8.91267681314614e-06 5.955908062948224e-06 4.9944229998870325e-06 3.5950352930988753e-06 0.0 0.0 0.0 0.0 0.0 6.336072407391728e-06 1.261217929264402e-06 8.033598420332667e-06 0.0 1.7507043740108488e-06 3.4214790999915332e-06 2.3332531691391442e-06 3.3540273404888948e-06
33028.0 AEGIS 1.426 11.19 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0041998025415833e-05 1.1993374261806322e-05 1.2095775674984046e-05 8.490337025904916e-06 6.255640929151435e-06 3.956547222013846e-06 0.0 0.0 0.0 0.0 0.0 3.168036203695864e-06 2.522435858528804e-06 2.510499506353958e-06 9.994478551505268e-07 2.6260565610162732e-06 5.60742408054168e-06 5.3854005579589975e-06 2.254428556705859e-06
33158.0 AEGIS 1.4152 11.0 0.0 0.0 0.0 7.995582841204225e-05 3.183098861837907e-05 1.2672144814783456e-05 1.0089743434115216e-05 1.4058797235582165e-05 8.795141125324635e-06 7.002817496043395e-06 6.8429581999830665e-06 4.691730696863576e-06 3.0527673997264195e-06 0.0 0.0 0.0 0.0 0.0 3.168036203695864e-06 2.522435858528804e-06 1.5062997038123749e-06 1.3992269972107374e-06 1.3528170162811104e-06 2.756191497215402e-06 6.306089646322011e-07 2.73644446192582e-06
33196.0 AEGIS 1.6927 11.11 0.0 0.0 0.0 0.0 0.0 1.2672144814783456e-05 1.0089743434115216e-05 2.4100795260997998e-05 1.679072396652885e-05 1.1459155902616464e-05 1.1278208885157277e-05 8.475384484656784e-06 7.89301044797686e-06 0.0 0.0 0.0 3.997791420602113e-05 3.978873577297384e-05 1.9008217222175182e-05 6.30608964632201e-06 6.527298716520291e-06 3.7979018495720017e-06 7.480282325319081e-06 7.033040372204818e-06 9.244727421508069e-06 4.468689121310055e-06
33551.0 AEGIS 1.5572 11.32 0.0 0.0 0.0 7.995582841204225e-05 3.183098861837907e-05 2.534428962956691e-05 2.0179486868230432e-05 1.2050397630498999e-05 1.2792932545926743e-05 1.0185916357881302e-05 9.630830059235428e-06 8.626730636168512e-06 6.205954779706997e-06 0.0 0.0 0.0 0.0 0.0 0.0 2.522435858528804e-06 0.0 5.796797559873055e-06 5.490845536670389e-06 7.286483268500488e-07 6.318701825614655e-06 4.28793315685257e-06
33863.0 AEGIS 2.1698 11.43 0.0 0.0 0.0 0.0 0.0 1.2672144814783456e-05 5.044871717057608e-06 1.2050397630498999e-05 9.594699409445058e-06 7.321127382227186e-06 6.9696796481309016e-06 6.810576818027772e-06 5.000915016657094e-06 0.0 0.0 0.0 0.0 0.0 0.0 3.783653787793206e-06 1.0544097926686624e-05 6.5963558439934766e-06 1.3528170162811104e-06 5.955908062948224e-06 3.7205928913299864e-06 4.0770511983188364e-06
33925.0 AEGIS 2.2941 11.22 0.0 0.0 0.0 7.995582841204225e-05 3.183098861837907e-05 1.2672144814783456e-05 5.044871717057608e-06 1.0041998025415833e-05 1.11938159776859e-05 9.867606471697512e-06 7.349843992574405e-06 6.861025535198348e-06 3.916379229912183e-06 0.0 0.0 0.0 5.9966871309031694e-05 1.5915494309189534e-05 6.336072407391728e-06 3.783653787793206e-06 7.0293986177910826e-06 0.0 2.3077466748324827e-06 2.661150411104526e-06 4.288140959498967e-06 4.719739071945451e-06
34141.0 AEGIS 1.4344 11.15 0.0 0.0 0.0 0.0 3.183098861837907e-05 1.2672144814783456e-05 1.5134615151172825e-05 1.0041998025415833e-05 7.995582841204215e-06 8.594366926962348e-06 7.476565440722239e-06 5.095320434228185e-06 4.036883206217173e-06 0.0003168036203695867 0.0 0.0 0.0 0.0 0.0 0.0 4.518899111437125e-06 4.397570562662318e-06 6.366197723675814e-06 1.3622555675892217e-06 4.338589676669544e-06 3.3239013464126474e-06
34185.0 AEGIS 1.7221 11.24 0.0 0.0 0.0 0.0 3.183098861837907e-05 2.534428962956691e-05 1.5134615151172825e-05 1.80755964457485e-05 1.679072396652885e-05 1.750704374010849e-05 1.5079852329592314e-05 1.1804999817914804e-05 7.792590467722701e-06 0.0 0.0 0.0 0.0 3.183098861837907e-05 6.336072407391728e-06 0.0 5.020999012707916e-06 3.5980122785418965e-06 3.42183127647575e-06 6.77959747590915e-06 7.99612167153631e-06 3.338964343450771e-06
34254.0 AEGIS 1.0186 11.07 0.0 0.0 0.0 0.0 0.0 1.2672144814783456e-05 1.0089743434115216e-05 1.2050397630498999e-05 9.594699409445058e-06 1.0504226244065093e-05 7.476565440722239e-06 5.29711530291049e-06 4.016799210166341e-06 0.0 0.0 0.0 0.0 0.0 0.0 1.261217929264402e-06 4.016799210166333e-06 3.398122707511791e-06 8.355634512324505e-06 2.946273669437154e-06 3.342227512550666e-06 1.4811947087488383e-06
34722.0 AEGIS 1.087 11.13 0.0012672144814783468 0.001008974343411524 0.000602519881524951 0.00023986748523612678 0.00012732395447351627 7.603286888870073e-05 4.540384545351847e-05 2.6109194866081164e-05 1.838984053476969e-05 1.4960564650638162e-05 9.250665714791924e-06 7.567307575586413e-06 5.121418992962085e-06 0.0 0.0 0.0 0.0 0.0 0.0 3.783653787793206e-06 1.5062997038123749e-06 1.9988957103010537e-06 2.3077466748324827e-06 4.847095391654672e-06 2.4719871413582285e-06 1.7975176465494377e-06
34836.0 AEGIS 0.9269 11.09 0.0 0.0 0.0 0.0 6.366197723675813e-05 2.534428962956691e-05 1.5134615151172825e-05 1.4058797235582165e-05 8.795141125324635e-06 5.092958178940651e-06 4.688693581469879e-06 4.9944229998870325e-06 3.916379229912183e-06 0.0 0.0 0.0 0.0 0.0 0.0 7.567307575586412e-06 0.0 4.1976809916322125e-06 3.3422538049298023e-06 4.1184470648046236e-06 2.6107211135773128e-06 2.997536410586632e-06
35677.0 AEGIS 1.6568 11.04 0.0 0.0 0.0 7.995582841204225e-05 3.183098861837907e-05 7.603286888870073e-05 3.5314102019403255e-05 1.80755964457485e-05 1.1993374261806322e-05 1.4323944878270581e-05 1.4066080744409636e-05 1.084647419167386e-05 7.852842455875198e-06 0.0 0.0 0.0 0.0 1.5915494309189534e-05 3.168036203695864e-06 1.1350961363379618e-05 1.4058797235582165e-05 7.995582841204215e-06 1.909859317102744e-06 1.1595012505526864e-05 3.329615333258022e-06 3.891274234848643e-06
36104.0 AEGIS 2.3265 11.04 0.0 0.0 0.0 7.995582841204225e-05 3.183098861837907e-05 2.534428962956691e-05 1.5134615151172825e-05 1.2050397630498999e-05 1.9988957103010537e-05 1.2414085561167838e-05 9.12394426664409e-06 6.558333232174892e-06 4.820159052199609e-06 0.0 0.0 0.0 1.9988957103010564e-05 0.0 3.168036203695864e-06 3.783653787793206e-06 5.020999012707916e-06 4.597460133692423e-06 7.798592211502872e-06 6.494474217576521e-06 1.639583308043723e-06 5.1565659860510405e-06
36347.0 AEGIS 1.5568 11.08 0.0 0.0 0.0 0.0 6.366197723675813e-05 3.8016434444350364e-05 2.0179486868230432e-05 1.6067196840665333e-05 8.795141125324635e-06 9.23098669932993e-06 7.096401096278736e-06 6.861025535198348e-06 6.105534799452839e-06 0.0 0.0 0.0 0.0 7.957747154594767e-06 2.2176253425871047e-05 2.522435858528804e-06 2.0083996050831666e-06 4.1976809916322125e-06 3.9788735772973834e-06 2.756191497215402e-06 4.338589676669544e-06 1.7171816623461108e-06
36600.0 AEGIS 0.9304 11.19 0.0 0.0 0.0 0.0 0.0 2.534428962956691e-05 1.5134615151172825e-05 1.80755964457485e-05 1.0394257693565479e-05 6.047887837492023e-06 5.449022270356887e-06 4.9944229998870325e-06 3.6552872812513705e-06 0.0 0.0 0.0 0.0 7.957747154594767e-06 0.0 3.783653787793206e-06 2.510499506353958e-06 1.9988957103010537e-06 2.148591731740587e-06 1.8374609981436013e-06 2.0683974039936196e-06 2.4954365093158396e-06
37556.0 AEGIS 1.7945 11.03 0.0012672144814783468 0.000504487171705762 0.00020083996050831703 7.995582841204225e-05 3.183098861837907e-05 1.2672144814783456e-05 5.044871717057608e-06 6.0251988152494995e-06 8.795141125324635e-06 8.594366926962348e-06 5.449022270356887e-06 4.136794807987239e-06 2.892095431319766e-06 0.0 0.0 0.0 0.0 0.0 3.168036203695864e-06 1.261217929264402e-06 0.0 8.795141125324635e-06 6.764085081405552e-06 3.991725616656789e-06 3.6449198155741223e-06 1.9632106139687994e-06
37592.0 AEGIS 1.9723 11.04 0.0 0.0 0.0 0.0 0.0 1.2672144814783456e-05 1.0089743434115216e-05 6.0251988152494995e-06 6.396466272963371e-06 8.276057040778557e-06 6.8429581999830665e-06 5.700705040275098e-06 4.820159052199609e-06 0.0 0.0 0.0 0.0 0.0 0.0 3.783653787793206e-06 7.0293986177910826e-06 5.3970184178128445e-06 5.411268065124442e-06 5.258940098135135e-06 2.7368429065037527e-06 3.4594683197557614e-06
37662.0 AEGIS 0.7931 11.11 0.0 0.0 0.0 0.0 0.0 1.2672144814783456e-05 1.5134615151172825e-05 1.0041998025415833e-05 8.795141125324635e-06 7.639437268410976e-06 7.223122544426571e-06 5.852051191786827e-06 3.5146993088955485e-06 0.0 0.0 0.0 0.0 0.0 3.168036203695864e-06 1.261217929264402e-06 0.0 7.395914128113898e-06 0.0 5.987588424985184e-06 6.0286217018838425e-06 3.1833133740568254e-06
37919.0 AEGIS 1.3828 11.01 0.0 0.0 0.0 7.995582841204225e-05 3.183098861837907e-05 1.2672144814783456e-05 5.044871717057608e-06 1.0041998025415833e-05 4.797349704722529e-06 5.729577951308232e-06 3.6749219962872025e-06 3.6827563534520544e-06 2.9925154115739244e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.020999012707916e-06 4.397570562662318e-06 1.8302818455567964e-06 4.023405978693748e-06 1.5008493358246387e-06 3.333943344438063e-06
38065.0 AEGIS 1.1867 11.28 0.0 0.0 0.0 0.0 3.183098861837907e-05 2.534428962956691e-05 1.0089743434115216e-05 6.0251988152494995e-06 7.196024557083793e-06 8.276057040778557e-06 1.0010994403678931e-05 8.324038333145054e-06 5.7641068665886995e-06 0.0 0.0 0.0 0.0 2.38732414637843e-05 3.168036203695864e-06 5.044871717057608e-06 0.0 8.59525155429453e-06 3.1035213902919594e-06 5.290620460172093e-06 5.486297992300149e-06 4.704676074907327e-06
38130.0 AEGIS 1.2185 11.17 0.0 0.0 0.0 0.0 3.183098861837907e-05 2.534428962956691e-05 1.0089743434115216e-05 1.4058797235582165e-05 6.396466272963371e-06 7.321127382227186e-06 6.462793855539563e-06 5.80160247461625e-06 4.2778911588271536e-06 0.0 0.0 0.0 0.0 7.957747154594767e-06 6.336072407391728e-06 3.783653787793206e-06 2.510499506353958e-06 8.795141125324635e-06 5.80915542285418e-06 1.5206573777740149e-06 4.805240310497373e-06 3.1280823849170383e-06
38167.0 AEGIS 1.4348 11.05 0.0 0.0 0.0 0.0 0.0 0.0 1.0089743434115216e-05 4.016799210166333e-06 5.59690798884295e-06 5.092958178940651e-06 5.195579374061217e-06 5.347564020081065e-06 4.1172191904205e-06 0.0 0.0 0.0 0.0 7.957747154594767e-06 0.0 1.261217929264402e-06 5.020999012707916e-06 7.995582841204214e-07 8.355634512324505e-06 3.2313969277697815e-06 4.464711469595984e-06 1.76739165247319e-06
38174.0 AEGIS 1.6225 11.02 0.0 0.0 0.00020083996050831703 0.00023986748523612678 0.00015915494309189535 7.603286888870073e-05 3.5314102019403255e-05 2.6109194866081164e-05 2.1588073671251378e-05 1.1777465788800255e-05 7.730008337017909e-06 6.1042947776397065e-06 5.563266906080382e-06 0.0 0.0 5.020999012707926e-05 1.9988957103010564e-05 0.0 0.0 0.0 6.0251988152494995e-06 2.9983435654515805e-06 3.9788735772973834e-06 5.480702632393845e-06 6.293477467029367e-06 5.000915016657094e-06
38187.0 AEGIS 2.1336 11.51 0.0 0.0 0.0 0.0 3.183098861837907e-05 1.2672144814783456e-05 1.0089743434115216e-05 1.2050397630498999e-05 7.196024557083793e-06 6.366197723675814e-06 5.449022270356887e-06 5.5493588887633695e-06 4.378311139081312e-06 0.0 0.0 0.0 1.9988957103010564e-05 7.957747154594767e-06 3.168036203695864e-06 2.522435858528804e-06 3.5146993088955413e-06 1.5991165682408428e-06 6.366197723675814e-06 1.8691413601805598e-06 1.210769212093826e-06 2.751507458963944e-06
38285.0 AEGIS 0.6939 11.1 0.0 0.0 0.0 0.0 0.0 1.2672144814783456e-05 1.0089743434115216e-05 1.0041998025415833e-05 7.196024557083793e-06 7.957747154594767e-06 5.82918661480039e-06 5.5493588887633695e-06 3.5950352930988753e-06 0.0 0.0 0.0 0.0 0.0 3.168036203695864e-06 1.261217929264402e-06 2.0083996050831666e-06 3.997791420602107e-06 2.0690142601946393e-06 4.1184470648046236e-06 4.414262752425408e-06 3.810938250645316e-06
38290.0 AEGIS 1.7711 11.01 0.0 0.000504487171705762 0.00020083996050831703 0.0001599116568240845 0.00015915494309189535 7.603286888870073e-05 3.026923030234565e-05 1.2050397630498999e-05 9.594699409445058e-06 7.002817496043395e-06 5.449022270356887e-06 4.136794807987239e-06 4.016799210166341e-06 0.0003168036203695867 0.0 0.0 0.0 0.0 0.0 5.044871717057608e-06 1.1548297729228207e-05 6.196576701933266e-06 5.729577951308232e-06 3.548200548139368e-06 3.1152082852830735e-06 3.9515262230011385e-06
38523.0 AEGIS 0.8169 11.05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.997791420602107e-06 2.864788975654116e-06 3.0413147555480297e-06 5.095320434228185e-06 3.896295233861351e-06 0.0 0.0 0.0 0.0 0.0 1.584018101847932e-05 0.0 1.0041998025415833e-06 1.9988957103010537e-06 7.957747154594767e-08 1.1721733953674697e-06 4.540384545351848e-06 3.1531873799805776e-06
38822.0 AEGIS 0.8337 11.13 0.0 0.0 0.0 0.0 0.0 0.0 5.044871717057608e-06 4.016799210166333e-06 2.3986748523612645e-06 3.819718634205488e-06 4.688693581469879e-06 4.086346090816663e-06 3.1531873799805776e-06 0.0 0.0 0.0 1.9988957103010564e-05 0.0 6.336072407391728e-06 3.783653787793206e-06 3.5146993088955413e-06 0.0 9.54929658551372e-07 2.6294700490675675e-06 1.9927243282377555e-06 1.516341701837794e-06
39028.0 AEGIS 1.5959 11.14 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.016799210166333e-06 2.3986748523612645e-06 6.047887837492023e-06 9.12394426664409e-06 8.626730636168512e-06 6.667886688876126e-06 0.0 0.0 0.0 3.997791420602113e-05 1.5915494309189534e-05 0.0 3.783653787793206e-06 1.3054597433040582e-05 3.398122707511791e-06 6.8436625529515e-06 4.783734667580755e-06 5.032259537764965e-06 5.357405946559358e-06
39239.0 AEGIS 1.5482 11.16 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.997791420602107e-06 5.729577951308232e-06 5.955908062948224e-06 5.347564020081065e-06 5.744022870537868e-06 0.0 0.0 0.0 0.0 7.957747154594767e-06 1.2672144814783456e-05 2.522435858528804e-06 3.5146993088955413e-06 1.1993374261806322e-06 2.5464790894703256e-06 2.1542646185131877e-06 5.347564020081065e-06 1.697097666295279e-06
40470.0 AEGIS 1.5942 11.1 0.0 0.0 0.0 0.0 0.0 1.2672144814783456e-05 1.5134615151172825e-05 2.0083996050831665e-05 1.5191607398288007e-05 9.549296585513721e-06 6.209350959243894e-06 5.448461454422218e-06 5.4829309218770555e-06 0.0 0.0 0.0 0.0 7.957747154594767e-06 6.336072407391728e-06 2.522435858528804e-06 7.531498519061874e-06 4.597460133692423e-06 7.719014739956924e-06 2.756191497215402e-06 7.907836416487802e-06 4.774970061085238e-06
40980.0 AEGIS 2.4435 11.15 0.0 0.0 0.0 0.0001599116568240845 6.366197723675813e-05 2.534428962956691e-05 2.522435858528804e-05 1.4058797235582165e-05 7.196024557083793e-06 8.594366926962348e-06 6.0826295110960595e-06 5.902499908957402e-06 4.5590671035387975e-06 0.0 0.0 0.0 0.0 0.0 0.0 1.261217929264402e-06 3.5146993088955413e-06 5.996687130903161e-06 4.854225764302808e-06 3.801643444435037e-06 3.884551222134359e-06 5.1666079840764565e-06
4536.0 COSMOS 1.801 11.17 0.0 0.0 0.0 7.995582841204225e-05 3.183098861837907e-05 1.2672144814783456e-05 1.0089743434115216e-05 1.6067196840665333e-05 1.599116568240843e-05 1.3050705333535419e-05 1.0644601644418103e-05 8.77807678768024e-06 5.121418992962085e-06 0.0 0.0 0.0 1.9988957103010564e-05 0.0 6.336072407391728e-06 1.261217929264402e-06 3.5146993088955413e-06 6.996134986053688e-06 7.559859796865029e-06 9.56746933516151e-06 7.6177562927569895e-06 5.026020011720634e-06
4596.0 COSMOS 0.7199 11.09 0.0 0.0 0.0 0.0 3.183098861837907e-05 1.2672144814783456e-05 1.5134615151172825e-05 1.80755964457485e-05 1.4392049114167586e-05 1.6552114081557115e-05 1.6220345362922824e-05 9.93839728260349e-06 5.322258953470402e-06 0.0 0.0 5.020999012707926e-05 0.0 0.0 6.336072407391728e-06 8.828525504850814e-06 1.3054597433040582e-05 1.5191607398288007e-05 1.1857043260346203e-05 1.2165259022192119e-05 1.12879004669164e-05 6.723117678015913e-06
